Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Volum;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);Felt;< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;16,0m - 24,0m;>= 24,0m
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-21T00:00+02:00;2019-09-22T00:00+02:00;2019-09-21;10015;100,0;24;24;0;2;99,98;1;9602;411;109;116;182;4;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-21T00:00+02:00;2019-09-22T00:00+02:00;2019-09-21;9735;100,0;24;24;0;0;100,00;2;9005;730;319;173;222;16;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-21T00:00+02:00;2019-09-22T00:00+02:00;2019-09-21;9738;100,0;24;24;0;0;100,00;Totalt i retning TROMSDALEN;9008;730;319;173;222;16;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-21T00:00+02:00;2019-09-22T00:00+02:00;2019-09-21;10012;100,0;24;24;0;2;99,98;Totalt i retning TROMSØYA;9599;411;109;116;182;4;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-21T00:00+02:00;2019-09-22T00:00+02:00;2019-09-21;19750;100,0;24;24;0;2;99,99;Totalt;18607;1141;428;289;404;20;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-22T00:00+02:00;2019-09-23T00:00+02:00;2019-09-22;9115;100,0;24;24;0;7;99,92;1;8665;443;108;162;170;3;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-22T00:00+02:00;2019-09-23T00:00+02:00;2019-09-22;8455;100,0;24;24;0;1;99,99;2;7864;590;246;143;179;22;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-22T00:00+02:00;2019-09-23T00:00+02:00;2019-09-22;8459;100,0;24;24;0;1;99,99;Totalt i retning TROMSDALEN;7866;592;247;143;180;22;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-22T00:00+02:00;2019-09-23T00:00+02:00;2019-09-22;9111;100,0;24;24;0;7;99,92;Totalt i retning TROMSØYA;8663;441;107;162;169;3;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-22T00:00+02:00;2019-09-23T00:00+02:00;2019-09-22;17570;100,0;24;24;0;8;99,95;Totalt;16529;1033;354;305;349;25;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-23T00:00+02:00;2019-09-24T00:00+02:00;2019-09-23;11111;100,0;24;24;0;17;99,85;1;10365;729;191;206;299;33;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-23T00:00+02:00;2019-09-24T00:00+02:00;2019-09-23;10704;100,0;24;24;0;2;99,98;2;9350;1352;525;339;351;136;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-23T00:00+02:00;2019-09-24T00:00+02:00;2019-09-23;10709;100,0;24;24;0;3;99,97;Totalt i retning TROMSDALEN;9352;1354;527;339;351;136;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-23T00:00+02:00;2019-09-24T00:00+02:00;2019-09-23;11106;100,0;24;24;0;16;99,86;Totalt i retning TROMSØYA;10363;727;189;206;299;33;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-23T00:00+02:00;2019-09-24T00:00+02:00;2019-09-23;21815;100,0;24;24;0;19;99,91;Totalt;19715;2081;716;545;650;169;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-24T00:00+02:00;2019-09-25T00:00+02:00;2019-09-24;11031;100,0;24;24;0;12;99,89;1;10322;697;190;180;297;29;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-24T00:00+02:00;2019-09-25T00:00+02:00;2019-09-24;11488;100,0;24;24;0;2;99,98;2;10097;1389;569;371;332;114;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-24T00:00+02:00;2019-09-25T00:00+02:00;2019-09-24;11491;100,0;24;24;0;2;99,98;Totalt i retning TROMSDALEN;10098;1391;569;373;332;114;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-24T00:00+02:00;2019-09-25T00:00+02:00;2019-09-24;11028;100,0;24;24;0;12;99,89;Totalt i retning TROMSØYA;10321;695;190;178;297;29;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-24T00:00+02:00;2019-09-25T00:00+02:00;2019-09-24;22519;100,0;24;24;0;14;99,94;Totalt;20419;2086;759;551;629;143;4
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-25T00:00+02:00;2019-09-26T00:00+02:00;2019-09-25;10686;100,0;24;24;0;11;99,90;1;9981;694;183;207;280;24;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-25T00:00+02:00;2019-09-26T00:00+02:00;2019-09-25;10279;100,0;24;24;0;2;99,98;2;9002;1275;529;318;330;95;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-25T00:00+02:00;2019-09-26T00:00+02:00;2019-09-25;10288;100,0;24;24;0;3;99,97;Totalt i retning TROMSDALEN;9007;1278;530;320;330;95;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-25T00:00+02:00;2019-09-26T00:00+02:00;2019-09-25;10677;100,0;24;24;0;10;99,91;Totalt i retning TROMSØYA;9976;691;182;205;280;24;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-25T00:00+02:00;2019-09-26T00:00+02:00;2019-09-25;20965;100,0;24;24;0;13;99,94;Totalt;18983;1969;712;525;610;119;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-26T00:00+02:00;2019-09-27T00:00+02:00;2019-09-26;13052;100,0;24;24;0;29;99,78;1;12185;838;247;220;322;47;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-26T00:00+02:00;2019-09-27T00:00+02:00;2019-09-26;11191;100,0;24;24;0;1;99,99;2;9862;1328;514;320;358;133;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-26T00:00+02:00;2019-09-27T00:00+02:00;2019-09-26;11198;100,0;24;24;0;2;99,98;Totalt i retning TROMSDALEN;9864;1332;519;319;358;133;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-26T00:00+02:00;2019-09-27T00:00+02:00;2019-09-26;13045;100,0;24;24;0;28;99,79;Totalt i retning TROMSØYA;12183;834;242;221;322;47;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-26T00:00+02:00;2019-09-27T00:00+02:00;2019-09-26;24243;100,0;24;24;0;30;99,88;Totalt;22047;2166;761;540;680;180;5
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-27T00:00+02:00;2019-09-28T00:00+02:00;2019-09-27;11417;100,0;24;24;0;16;99,86;1;10689;712;206;195;287;24;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-27T00:00+02:00;2019-09-28T00:00+02:00;2019-09-27;11413;100,0;24;24;0;24;99,79;2;10048;1341;547;354;357;83;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-27T00:00+02:00;2019-09-28T00:00+02:00;2019-09-27;11419;100,0;24;24;0;24;99,79;Totalt i retning TROMSDALEN;10050;1345;549;356;357;83;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-27T00:00+02:00;2019-09-28T00:00+02:00;2019-09-27;11411;100,0;24;24;0;16;99,86;Totalt i retning TROMSØYA;10687;708;204;193;287;24;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-27T00:00+02:00;2019-09-28T00:00+02:00;2019-09-27;22830;100,0;24;24;0;40;99,82;Totalt;20737;2053;753;549;644;107;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-28T00:00+02:00;2019-09-29T00:00+02:00;2019-09-28;8771;100,0;24;24;0;6;99,93;1;8365;400;95;115;182;8;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-28T00:00+02:00;2019-09-29T00:00+02:00;2019-09-28;8693;100,0;24;24;0;11;99,87;2;7981;701;270;193;212;26;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-28T00:00+02:00;2019-09-29T00:00+02:00;2019-09-28;8698;100,0;24;24;0;10;99,89;Totalt i retning TROMSDALEN;7978;710;270;197;217;26;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-28T00:00+02:00;2019-09-29T00:00+02:00;2019-09-28;8766;100,0;24;24;0;7;99,92;Totalt i retning TROMSØYA;8368;391;95;111;177;8;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-28T00:00+02:00;2019-09-29T00:00+02:00;2019-09-28;17464;100,0;24;24;0;17;99,90;Totalt;16346;1101;365;308;394;34;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-29T00:00+02:00;2019-09-30T00:00+02:00;2019-09-29;9265;100,0;24;24;0;2;99,98;1;8855;408;103;132;166;7;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-29T00:00+02:00;2019-09-30T00:00+02:00;2019-09-29;8633;100,0;24;24;0;1;99,99;2;8051;581;260;133;161;27;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-29T00:00+02:00;2019-09-30T00:00+02:00;2019-09-29;8635;100,0;24;24;0;1;99,99;Totalt i retning TROMSDALEN;8052;582;260;134;161;27;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-29T00:00+02:00;2019-09-30T00:00+02:00;2019-09-29;9263;100,0;24;24;0;2;99,98;Totalt i retning TROMSØYA;8854;407;103;131;166;7;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-29T00:00+02:00;2019-09-30T00:00+02:00;2019-09-29;17898;100,0;24;24;0;3;99,98;Totalt;16906;989;363;265;327;34;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-30T00:00+02:00;2019-10-01T00:00+02:00;2019-09-30;11058;100,0;24;24;0;18;99,84;1;10371;669;197;160;289;20;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-30T00:00+02:00;2019-10-01T00:00+02:00;2019-09-30;10550;100,0;24;24;0;1;99,99;2;9196;1353;572;323;336;122;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-30T00:00+02:00;2019-10-01T00:00+02:00;2019-09-30;10560;100,0;24;24;0;1;99,99;Totalt i retning TROMSDALEN;9202;1357;574;325;336;122;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-30T00:00+02:00;2019-10-01T00:00+02:00;2019-09-30;11048;100,0;24;24;0;18;99,84;Totalt i retning TROMSØYA;10365;665;195;158;289;20;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-09-30T00:00+02:00;2019-10-01T00:00+02:00;2019-09-30;21608;100,0;24;24;0;19;99,91;Totalt;19567;2022;769;483;625;142;3
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-01T00:00+02:00;2019-10-02T00:00+02:00;2019-10-01;11127;100,0;24;24;0;32;99,71;1;10414;681;180;182;289;28;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-01T00:00+02:00;2019-10-02T00:00+02:00;2019-10-01;10730;100,0;24;24;0;0;100,00;2;9440;1290;533;325;328;104;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-01T00:00+02:00;2019-10-02T00:00+02:00;2019-10-01;10736;100,0;24;24;0;0;100,00;Totalt i retning TROMSDALEN;9445;1291;534;325;328;104;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-01T00:00+02:00;2019-10-02T00:00+02:00;2019-10-01;11121;100,0;24;24;0;32;99,71;Totalt i retning TROMSØYA;10409;680;179;182;289;28;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-01T00:00+02:00;2019-10-02T00:00+02:00;2019-10-01;21857;100,0;24;24;0;32;99,85;Totalt;19854;1971;713;507;617;132;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-02T00:00+02:00;2019-10-03T00:00+02:00;2019-10-02;11072;100,0;24;24;0;18;99,84;1;10356;698;208;168;291;29;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-02T00:00+02:00;2019-10-03T00:00+02:00;2019-10-02;10923;100,0;24;24;0;13;99,88;2;9564;1346;540;354;351;101;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-02T00:00+02:00;2019-10-03T00:00+02:00;2019-10-02;10926;100,0;24;24;0;13;99,88;Totalt i retning TROMSDALEN;9565;1348;540;356;351;101;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-02T00:00+02:00;2019-10-03T00:00+02:00;2019-10-02;11069;100,0;24;24;0;18;99,84;Totalt i retning TROMSØYA;10355;696;208;166;291;29;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-02T00:00+02:00;2019-10-03T00:00+02:00;2019-10-02;21995;100,0;24;24;0;31;99,86;Totalt;19920;2044;748;522;642;130;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-03T00:00+02:00;2019-10-04T00:00+02:00;2019-10-03;10830;100,0;24;24;0;13;99,88;1;10112;705;192;191;295;25;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-03T00:00+02:00;2019-10-04T00:00+02:00;2019-10-03;10752;100,0;24;24;0;4;99,96;2;9391;1357;548;365;332;112;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-03T00:00+02:00;2019-10-04T00:00+02:00;2019-10-03;10756;100,0;24;24;0;4;99,96;Totalt i retning TROMSDALEN;9394;1358;548;365;333;112;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-03T00:00+02:00;2019-10-04T00:00+02:00;2019-10-03;10826;100,0;24;24;0;13;99,88;Totalt i retning TROMSØYA;10109;704;192;191;294;25;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-03T00:00+02:00;2019-10-04T00:00+02:00;2019-10-03;21582;100,0;24;24;0;17;99,92;Totalt;19503;2062;740;556;627;137;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-04T00:00+02:00;2019-10-05T00:00+02:00;2019-10-04;10334;100,0;24;24;0;9;99,91;1;9676;649;167;194;270;18;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-04T00:00+02:00;2019-10-05T00:00+02:00;2019-10-04;10551;100,0;24;24;0;3;99,97;2;9265;1283;508;380;318;76;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-04T00:00+02:00;2019-10-05T00:00+02:00;2019-10-04;10545;100,0;24;24;0;2;99,98;Totalt i retning TROMSDALEN;9264;1279;509;382;318;69;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-04T00:00+02:00;2019-10-05T00:00+02:00;2019-10-04;10340;100,0;24;24;0;10;99,90;Totalt i retning TROMSØYA;9677;653;166;192;270;25;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-04T00:00+02:00;2019-10-05T00:00+02:00;2019-10-04;20885;100,0;24;24;0;12;99,94;Totalt;18941;1932;675;574;588;94;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-05T00:00+02:00;2019-10-06T00:00+02:00;2019-10-05;8222;100,0;24;24;0;3;99,96;1;7840;379;88;84;205;2;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-05T00:00+02:00;2019-10-06T00:00+02:00;2019-10-05;7979;100,0;24;24;0;0;100,00;2;7372;607;241;129;213;24;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-05T00:00+02:00;2019-10-06T00:00+02:00;2019-10-05;7978;100,0;24;24;0;0;100,00;Totalt i retning TROMSDALEN;7371;607;241;129;213;24;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-05T00:00+02:00;2019-10-06T00:00+02:00;2019-10-05;8223;100,0;24;24;0;3;99,96;Totalt i retning TROMSØYA;7841;379;88;84;205;2;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-05T00:00+02:00;2019-10-06T00:00+02:00;2019-10-05;16201;100,0;24;24;0;3;99,98;Totalt;15212;986;329;213;418;26;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-06T00:00+02:00;2019-10-07T00:00+02:00;2019-10-06;8670;100,0;24;24;0;5;99,94;1;8268;397;93;147;146;11;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-06T00:00+02:00;2019-10-07T00:00+02:00;2019-10-06;7631;100,0;24;24;0;0;100,00;2;7098;533;209;118;176;30;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-06T00:00+02:00;2019-10-07T00:00+02:00;2019-10-06;7636;100,0;24;24;0;0;100,00;Totalt i retning TROMSDALEN;7099;537;209;121;177;30;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-06T00:00+02:00;2019-10-07T00:00+02:00;2019-10-06;8665;100,0;24;24;0;5;99,94;Totalt i retning TROMSØYA;8267;393;93;144;145;11;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-06T00:00+02:00;2019-10-07T00:00+02:00;2019-10-06;16301;100,0;24;24;0;5;99,97;Totalt;15366;930;302;265;322;41;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-07T00:00+02:00;2019-10-08T00:00+02:00;2019-10-07;10926;100,0;24;24;0;19;99,83;1;10203;704;168;199;300;35;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-07T00:00+02:00;2019-10-08T00:00+02:00;2019-10-07;10946;100,0;24;24;0;1;99,99;2;9609;1336;526;330;359;121;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-07T00:00+02:00;2019-10-08T00:00+02:00;2019-10-07;10949;100,0;24;24;0;1;99,99;Totalt i retning TROMSDALEN;9610;1338;527;331;359;121;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-07T00:00+02:00;2019-10-08T00:00+02:00;2019-10-07;10923;100,0;24;24;0;19;99,83;Totalt i retning TROMSØYA;10202;702;167;198;300;35;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-07T00:00+02:00;2019-10-08T00:00+02:00;2019-10-07;21872;100,0;24;24;0;20;99,91;Totalt;19812;2040;694;529;659;156;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-08T00:00+02:00;2019-10-09T00:00+02:00;2019-10-08;11003;100,0;24;24;0;14;99,87;1;10269;720;192;199;294;31;4
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-08T00:00+02:00;2019-10-09T00:00+02:00;2019-10-08;10476;100,0;24;24;0;5;99,95;2;9146;1325;519;335;367;104;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-08T00:00+02:00;2019-10-09T00:00+02:00;2019-10-08;10487;100,0;24;24;0;5;99,95;Totalt i retning TROMSDALEN;9151;1331;522;338;367;104;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-08T00:00+02:00;2019-10-09T00:00+02:00;2019-10-08;10992;100,0;24;24;0;14;99,87;Totalt i retning TROMSØYA;10264;714;189;196;294;31;4
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-08T00:00+02:00;2019-10-09T00:00+02:00;2019-10-08;21479;100,0;24;24;0;19;99,91;Totalt;19415;2045;711;534;661;135;4
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-09T00:00+02:00;2019-10-10T00:00+02:00;2019-10-09;11420;100,0;24;24;0;14;99,88;1;10638;768;230;207;298;33;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-09T00:00+02:00;2019-10-10T00:00+02:00;2019-10-09;10758;100,0;24;24;0;10;99,91;2;9388;1360;531;356;357;114;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-09T00:00+02:00;2019-10-10T00:00+02:00;2019-10-09;10765;100,0;24;24;0;10;99,91;Totalt i retning TROMSDALEN;9390;1365;533;359;357;114;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-09T00:00+02:00;2019-10-10T00:00+02:00;2019-10-09;11413;100,0;24;24;0;14;99,88;Totalt i retning TROMSØYA;10636;763;228;204;298;33;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-09T00:00+02:00;2019-10-10T00:00+02:00;2019-10-09;22178;100,0;24;24;0;24;99,89;Totalt;20026;2128;761;563;655;147;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-10T00:00+02:00;2019-10-11T00:00+02:00;2019-10-10;11183;100,0;24;24;0;13;99,88;1;10420;750;222;191;310;26;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-10T00:00+02:00;2019-10-11T00:00+02:00;2019-10-10;10665;100,0;24;24;0;2;99,98;2;9329;1334;549;345;350;90;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-10T00:00+02:00;2019-10-11T00:00+02:00;2019-10-10;10674;100,0;24;24;0;3;99,97;Totalt i retning TROMSDALEN;9332;1339;552;347;350;90;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-10T00:00+02:00;2019-10-11T00:00+02:00;2019-10-10;11174;100,0;24;24;0;12;99,89;Totalt i retning TROMSØYA;10417;745;219;189;310;26;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-10T00:00+02:00;2019-10-11T00:00+02:00;2019-10-10;21848;100,0;24;24;0;15;99,93;Totalt;19749;2084;771;536;660;116;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-11T00:00+02:00;2019-10-12T00:00+02:00;2019-10-11;11158;100,0;24;24;0;15;99,87;1;10465;678;178;192;289;19;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-11T00:00+02:00;2019-10-12T00:00+02:00;2019-10-11;10979;100,0;24;24;0;7;99,94;2;9671;1301;534;334;352;81;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-11T00:00+02:00;2019-10-12T00:00+02:00;2019-10-11;10985;100,0;24;24;0;7;99,94;Totalt i retning TROMSDALEN;9673;1305;536;336;352;81;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-11T00:00+02:00;2019-10-12T00:00+02:00;2019-10-11;11152;100,0;24;24;0;15;99,87;Totalt i retning TROMSØYA;10463;674;176;190;289;19;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-11T00:00+02:00;2019-10-12T00:00+02:00;2019-10-11;22137;100,0;24;24;0;22;99,90;Totalt;20136;1979;712;526;641;100;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-12T00:00+02:00;2019-10-13T00:00+02:00;2019-10-12;8881;100,0;24;24;0;4;99,95;1;8506;371;88;85;190;8;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-12T00:00+02:00;2019-10-13T00:00+02:00;2019-10-12;8809;100,0;24;24;0;2;99,98;2;8119;688;273;183;208;24;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-12T00:00+02:00;2019-10-13T00:00+02:00;2019-10-12;8814;100,0;24;24;0;2;99,98;Totalt i retning TROMSDALEN;8119;693;276;185;208;24;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-12T00:00+02:00;2019-10-13T00:00+02:00;2019-10-12;8876;100,0;24;24;0;4;99,95;Totalt i retning TROMSØYA;8506;366;85;83;190;8;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-12T00:00+02:00;2019-10-13T00:00+02:00;2019-10-12;17690;100,0;24;24;0;6;99,97;Totalt;16625;1059;361;268;398;32;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-13T00:00+02:00;2019-10-14T00:00+02:00;2019-10-13;8757;100,0;24;24;0;4;99,95;1;8360;393;99;127;161;6;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-13T00:00+02:00;2019-10-14T00:00+02:00;2019-10-13;8076;100,0;24;24;0;0;100,00;2;7520;556;230;108;183;35;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-13T00:00+02:00;2019-10-14T00:00+02:00;2019-10-13;8080;100,0;24;24;0;0;100,00;Totalt i retning TROMSDALEN;7521;559;232;109;183;35;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-13T00:00+02:00;2019-10-14T00:00+02:00;2019-10-13;8753;100,0;24;24;0;4;99,95;Totalt i retning TROMSØYA;8359;390;97;126;161;6;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-13T00:00+02:00;2019-10-14T00:00+02:00;2019-10-13;16833;100,0;24;24;0;4;99,98;Totalt;15880;949;329;235;344;41;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-14T00:00+02:00;2019-10-15T00:00+02:00;2019-10-14;10688;100,0;24;24;0;24;99,78;1;9996;668;161;167;308;31;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-14T00:00+02:00;2019-10-15T00:00+02:00;2019-10-14;10124;100,0;24;24;0;0;100,00;2;8820;1304;523;308;361;111;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-14T00:00+02:00;2019-10-15T00:00+02:00;2019-10-14;10134;100,0;24;24;0;0;100,00;Totalt i retning TROMSDALEN;8824;1310;527;310;361;111;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-14T00:00+02:00;2019-10-15T00:00+02:00;2019-10-14;10678;100,0;24;24;0;24;99,78;Totalt i retning TROMSØYA;9992;662;157;165;308;31;1
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-14T00:00+02:00;2019-10-15T00:00+02:00;2019-10-14;20812;100,0;24;24;0;24;99,88;Totalt;18816;1972;684;475;669;142;2
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-15T00:00+02:00;2019-10-16T00:00+02:00;2019-10-15;10753;100,0;24;24;0;14;99,87;1;10053;686;175;176;306;29;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-15T00:00+02:00;2019-10-16T00:00+02:00;2019-10-15;10218;100,0;24;24;0;0;100,00;2;8929;1289;565;300;336;88;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-15T00:00+02:00;2019-10-16T00:00+02:00;2019-10-15;10222;100,0;24;24;0;0;100,00;Totalt i retning TROMSDALEN;8928;1294;568;302;336;88;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-15T00:00+02:00;2019-10-16T00:00+02:00;2019-10-15;10749;100,0;24;24;0;14;99,87;Totalt i retning TROMSØYA;10054;681;172;174;306;29;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-15T00:00+02:00;2019-10-16T00:00+02:00;2019-10-15;20971;100,0;24;24;0;14;99,93;Totalt;18982;1975;740;476;642;117;0
79743V1125914;TROMSØBRUA;FV862 S1D1 m1705;2019-10-16T00:00+02:00;2019-10-17T00:00+02:00;2019-10-16;10553;100,0;24;24;0;8;99,92;1;9878;667;179;155;312;20;1
